Gender,Age,Annual Income ($),Spending Score (1-100),Work Experience,Family Size,Profession_Doctor,Profession_Engineer,Profession_Entertainment,Profession_Executive,Profession_Healthcare,Profession_Homemaker,Profession_Lawyer,Profession_Marketing,Cluster,PCA1,PCA2
0,26,154857.0,13,0,7,False,False,False,False,True,False,False,False,0,91564.21640957103,-74.68981215957645
1,67,160945.0,51,0,5,False,False,False,False,True,False,False,False,0,103740.22215225236,-1.3589613071656785
1,85,119557.0,35,0,2,False,False,False,False,False,False,False,False,0,20964.223604749626,-33.02725627603004
1,76,187141.0,33,0,7,True,False,False,False,False,False,False,False,0,156132.22238618258,-38.75489933843322
1,57,97468.0,22,0,1,False,False,False,False,False,False,False,False,1,-23213.77981729047,-56.613972529304434
1,77,160351.0,77,8,5,False,False,False,False,False,False,True,False,0,102552.22429655367,50.00343852223857
1,66,178627.0,94,1,2,False,False,False,False,True,False,False,False,0,139104.22355039988,84.07048126642866
1,49,170188.0,80,1,6,False,False,False,False,False,False,True,False,0,122226.22128063906,57.369132063059624
1,36,166007.0,40,1,4,True,False,False,False,False,False,False,False,0,113864.21842058416,-21.680686576111633
0,74,91794.0,83,0,7,False,False,True,False,False,False,False,False,1,-34561.77569144107,64.50395639794353
0,27,152717.0,15,1,6,False,False,False,True,False,False,False,False,0,87284.21660350327,-70.68328957165684
0,31,134263.0,94,1,3,False,False,False,False,False,False,False,True,0,50376.219960875154,87.62921176783692
1,30,148236.0,28,1,1,False,False,False,True,False,False,False,False,0,78322.21737212347,-44.71639396357253
0,94,171677.0,81,0,6,False,False,False,False,False,False,False,False,0,125204.22611434627,56.65083297431863
1,31,189446.0,38,1,6,False,False,False,False,False,False,False,False,0,160742.21775104306,-26.167251157399157
0,49,106633.0,53,0,3,False,False,False,False,False,False,False,False,1,-4883.7795508364,5.52442022281123
0,49,81084.0,48,6,5,False,False,False,True,False,False,False,False,1,-55981.779541352706,-3.6509265073103947
0,53,148759.0,52,7,7,True,False,False,False,False,False,False,False,0,79368.22085342999,1.8404896195359015
1,91,159537.0,37,4,1,True,False,False,False,False,False,False,False,0,100924.22423810759,-30.739705598750803
0,26,79526.0,6,9,7,False,False,False,False,False,False,False,True,1,-59097.783474974414,-86.21315238822015
1,92,109519.0,72,1,4,False,False,True,False,False,False,False,False,1,888.225761683876,40.851996360038925
1,59,156880.0,70,0,7,False,False,False,False,False,False,False,False,0,95610.22202284844,37.23274214688715
1,23,144916.0,84,1,7,False,True,False,False,False,False,False,False,0,71682.21873752508,67.75251037319416
0,54,59163.0,100,3,3,False,False,False,False,False,False,False,True,1,-99823.7770906766,100.75578737332346
1,93,93991.0,49,1,3,False,False,False,False,False,False,False,False,1,-30167.774930884807,-4.667608320281495
1,65,58318.0,45,1,1,True,False,False,False,False,False,False,False,1,-101513.77797254313,-9.807142679904468
0,71,84622.0,45,0,6,True,False,False,False,False,False,False,False,1,-48905.77738936397,-11.043985083793649
1,57,87553.0,94,1,1,False,False,False,False,False,False,False,False,1,-43043.77713151794,87.64813183022484
1,77,180831.0,33,1,2,False,False,False,False,True,False,False,False,0,143512.22248570828,-38.60220671112148
1,89,137397.0,33,1,7,True,False,False,False,False,False,False,False,0,56644.223958656716,-37.87058565759225
0,86,172477.0,69,1,3,False,False,True,False,False,False,False,False,0,126804.2248047996,33.109385989915395
0,42,59954.0,37,4,4,False,False,False,True,False,False,False,False,1,-98241.78066164497,-24.50829266667919
1,29,112240.0,95,0,4,False,False,True,False,False,False,False,False,0,6330.219850715614,90.48775467424902
1,54,145679.0,35,0,2,False,False,False,False,False,False,False,False,0,73208.22019940376,-32.05856450768148
0,96,136265.0,49,12,5,False,False,False,False,False,False,False,False,0,54380.225444979806,-6.315828025621151
1,58,74869.0,12,0,3,False,False,False,False,True,False,False,False,1,-68411.77998369196,-75.91255152936854
1,52,109425.0,46,0,1,False,True,False,False,False,False,False,False,1,700.2204870939022,-8.738190273991908
0,89,113834.0,22,0,3,True,False,False,False,False,False,False,False,0,9518.223584929132,-59.064044120556105
0,83,132005.0,2,0,5,False,False,True,False,False,False,False,False,0,45860.2221666493,-99.29866123827502
1,80,171323.0,78,10,4,False,False,False,False,False,False,True,False,0,124496.22463888608,51.449141669573564
1,74,92355.0,87,1,4,False,False,True,False,False,False,False,False,1,-33439.77555816447,72.48099902001638
0,42,60982.0,3,0,5,False,False,False,False,True,False,False,False,1,-96185.78196199315,-92.49351444799387
1,91,51742.0,33,8,3,False,False,False,False,False,False,False,False,1,-114665.7754854667,-35.1587081634742
1,31,138612.0,71,9,2,False,False,False,True,False,False,False,False,0,59074.219214854704,41.46585945083321
0,64,164675.0,65,0,5,False,False,False,True,False,False,False,False,0,111200.22233208784,26.68166390154732
1,41,172882.0,27,8,7,False,False,False,False,True,False,False,False,0,127614.2185871405,-48.2349700133654
1,62,70119.0,93,0,1,False,False,False,False,False,False,False,False,1,-77911.77658971996,85.93938633413893
0,41,113998.0,26,7,7,False,False,False,False,True,False,False,False,0,9846.218732399502,-48.26279682582923
1,38,130597.0,2,6,1,False,False,False,False,False,False,False,False,0,43044.21740919132,-96.6040987402816
1,88,121597.0,7,0,5,False,True,False,False,False,False,False,False,0,25044.22291955771,-89.25304392572862
0,56,103210.0,100,6,6,False,False,False,False,False,False,False,False,1,-11729.776952567176,99.14711572062048
0,47,66308.0,8,0,4,False,False,False,True,False,False,False,False,1,-85533.78126987522,-82.97156094347912
0,82,153632.0,76,9,7,False,False,True,False,False,False,False,False,0,89114.22485031074,47.92469734356294
1,31,65520.0,71,1,2,False,False,False,False,False,False,True,False,1,-87109.78067489296,43.94696755975805
1,69,153217.0,83,1,6,False,False,False,False,True,False,False,False,0,88284.2235880773,62.74558214496754
0,62,92768.0,75,1,1,True,False,False,False,False,False,False,False,1,-32613.77730930653,49.19325712272658
1,54,132345.0,10,0,2,False,False,False,False,False,False,False,False,0,46540.21932803404,-81.5909788711147
1,60,186069.0,49,1,2,False,False,False,False,False,False,False,True,0,153988.22123447258,-5.78170157836276
1,31,53802.0,32,1,7,False,False,False,False,False,False,False,False,1,-110545.78202109988,-33.63304535195514
1,37,145648.0,21,7,6,False,False,False,False,True,False,False,False,0,73146.21800645723,-59.07611868844107
0,36,85737.0,37,0,3,False,False,False,True,False,False,False,False,1,-46675.78145840205,-24.99166031102295
1,27,99950.0,20,0,4,False,False,True,False,False,False,False,False,1,-18249.783083762508,-58.91661878187958
0,83,73410.0,50,8,5,False,False,True,False,False,False,False,False,1,-71329.77577349299,-1.4248680608760438
1,71,64310.0,43,2,1,False,False,False,False,False,False,False,True,1,-89529.77740903001,-14.367005463768788
1,20,59844.0,79,0,1,True,False,False,False,False,False,False,False,1,-98461.78156366026,60.78934784154406
0,52,172841.0,4,0,1,False,True,False,False,False,False,False,False,0,127532.21875081703,-94.81907199492123
0,75,145528.0,61,1,2,False,False,False,False,True,False,False,False,0,72906.22341554584,18.67032690798911
0,36,173807.0,42,0,2,False,False,False,False,False,False,False,False,0,129464.21843557796,-17.93567145078613
0,60,185794.0,69,7,1,False,False,True,False,False,False,False,False,0,153438.2220496963,34.18120537617804
1,41,118122.0,52,0,6,False,False,True,False,False,False,False,False,0,18094.21955758371,3.614225053607221
0,38,99964.0,11,7,4,False,False,False,False,True,False,False,False,1,-18221.78213123716,-77.59898422072456
1,69,120752.0,27,1,6,False,False,False,True,False,False,False,False,0,23354.221645095633,-48.12034072156991
1,33,189630.0,53,5,5,False,False,False,True,False,False,False,False,0,161110.21856546283,3.6753137461296816
0,64,125510.0,6,3,3,False,False,False,False,True,False,False,False,0,32870.220328602125,-89.97021269799039
0,19,101799.0,49,1,1,False,True,False,False,False,False,False,False,1,-14551.782894536373,-0.5317038269786032
1,88,92914.0,74,0,3,False,False,False,False,False,False,False,False,1,-32321.774561544036,45.64812764235991
1,91,162465.0,59,9,3,False,True,False,False,False,False,False,False,0,106780.22512643426,13.11485532795228
0,84,163818.0,27,2,1,False,True,False,False,False,False,False,False,0,109486.22307862577,-50.448779243894066
1,43,53832.0,56,4,1,False,False,True,False,False,False,False,False,1,-110485.77986462592,13.625197194851655
1,30,140190.0,49,1,4,False,True,False,False,False,False,False,False,0,62230.218194279805,-2.4703685277537843
0,89,100938.0,27,0,7,False,False,True,False,False,False,False,False,1,-16273.776167974014,-48.64254320571245
1,54,176885.0,10,0,3,False,False,True,False,False,False,False,False,0,135620.21918819033,-83.07931438886001
1,41,111174.0,28,4,5,False,False,False,False,False,False,False,False,0,4198.218752490451,-44.15179961447387
0,80,127335.0,97,6,6,False,False,False,False,False,False,False,False,0,36520.22543968253,90.91892600958197
0,37,149103.0,3,10,1,False,False,False,False,True,False,False,False,0,80056.2173372021,-95.18458374605268
0,87,167705.0,31,0,7,False,False,False,False,True,False,False,False,0,117260.22355538222,-42.75787978668668
1,50,183548.0,85,1,4,False,False,True,False,False,False,False,False,0,148946.22150906635,66.86268835571325
1,98,87878.0,55,1,6,False,False,False,False,False,False,False,False,1,-42393.77412943245,7.2303708870219445
1,83,118110.0,26,1,5,False,True,False,False,False,False,False,False,0,18070.223107025973,-50.86154369811691
1,46,62628.0,64,8,6,False,False,True,False,False,False,False,False,1,-92893.77917658874,29.119494639281204
1,25,51700.0,17,4,6,False,False,False,False,True,False,False,False,1,-114749.7831695657,-63.207230461688184
0,64,93000.0,67,0,2,False,False,False,False,False,False,True,False,1,-32149.777395595236,33.077303196416366
1,84,144148.0,71,1,4,True,False,False,False,False,False,False,False,0,70146.22476702057,38.17100029122925
1,56,171560.0,78,0,2,False,True,False,False,False,False,False,False,0,124970.2219026376,52.91951436102994
0,58,156366.0,60,8,1,False,False,True,False,False,False,False,False,0,94582.22161908276,17.28585494539215
1,46,143910.0,22,1,7,False,False,False,False,False,False,False,True,0,69670.21893094812,-57.524584743638655
1,25,106569.0,84,1,3,False,True,False,False,False,False,False,False,1,-5011.78096892625,68.91937493383747
0,28,173009.0,25,9,6,False,False,False,False,True,False,False,False,0,127868.21712851428,-51.46953714007186
0,78,54252.0,29,0,5,False,True,False,False,False,False,False,False,1,-109645.7771335497,-42.43016914763428
0,56,104600.0,57,6,3,False,False,True,False,False,False,False,False,1,-8949.77855842223,13.143421522252691
0,91,50250.0,54,0,2,False,False,False,False,False,False,False,False,1,-117649.77483911994,6.913537835296598
0,77,93242.0,84,0,7,False,False,True,False,False,False,False,False,1,-31665.77533852792,66.2765267041863
1,83,156839.0,38,3,7,False,False,False,False,False,False,False,False,0,95528.22346439288,-28.17794946931767
1,64,71305.0,39,9,2,False,False,False,False,False,False,False,False,1,-75539.77821469614,-22.217584500533555
0,19,85975.0,73,0,6,False,False,True,False,False,False,False,False,1,-46199.78193409465,47.97508634729857
0,94,188107.0,52,10,2,False,True,False,False,False,False,False,False,0,158064.22511205793,-1.9177448879804082
0,19,82333.0,35,1,2,False,False,False,False,False,False,False,True,1,-53483.78333417832,-27.870191058139355
0,84,125016.0,25,1,7,False,False,True,False,False,False,False,False,0,31882.223171937716,-53.152704029351085
1,19,58217.0,70,0,1,False,False,False,False,False,False,False,False,1,-101715.78199519613,42.91123975077258
0,74,76521.0,29,7,4,False,True,False,False,False,False,False,False,1,-65107.77754008712,-42.97031153363238
1,95,117763.0,42,1,2,False,False,False,False,False,False,False,False,0,17376.224952502103,-19.57251817214567
1,34,115184.0,93,1,4,False,False,False,False,False,True,False,False,0,12218.220317492916,86.08818450259153
0,30,54251.0,7,2,6,False,False,False,False,False,False,False,False,1,-109647.78303896342,-83.5706245092618
1,53,112530.0,24,2,6,False,False,True,False,False,False,False,False,0,6910.219864805316,-52.89687845133972
0,67,107409.0,2,1,6,False,False,False,False,False,False,False,False,1,-3331.7794541523326,-97.53414163390646
1,23,84793.0,23,9,6,False,False,False,False,False,True,False,False,1,-48563.78319978068,-52.2243883558958
1,25,66952.0,79,1,2,False,False,True,False,False,False,False,False,1,-84245.7810286376,60.24939990096837
1,84,153465.0,11,1,4,False,False,False,False,False,False,True,False,0,88780.22253756839,-82.08710141818382
0,70,152069.0,42,4,4,False,False,True,False,False,False,False,False,0,85988.22222470253,-19.251096059773033
1,56,132860.0,17,7,2,False,False,False,False,True,False,False,False,0,47570.21990157392,-67.76870308197456
1,48,147719.0,86,1,7,False,False,False,False,False,False,True,False,0,77288.22147709742,70.1723539323095
1,91,172915.0,29,9,1,True,False,False,False,False,False,False,False,0,127680.2239751055,-47.204579011534406
1,81,148594.0,29,3,5,False,False,True,False,False,False,False,False,0,79038.22293090314,-45.77258266992206
0,33,61986.0,77,0,1,False,False,False,True,False,False,False,False,1,-94177.78025219499,55.946828987935916
0,75,91456.0,13,1,4,False,False,False,False,False,False,False,False,1,-35237.778158985224,-75.48363475106285
1,61,140516.0,50,0,3,False,False,False,False,False,False,False,False,0,62882.22152410832,-2.3165049539895364
1,62,133822.0,78,0,4,False,False,False,False,False,False,False,True,0,49494.222687785485,53.8212084968075
1,44,175424.0,32,4,5,False,False,False,False,False,False,False,False,0,132698.21900567718,-38.479481622899264
1,67,121528.0,92,8,4,False,False,False,False,True,False,False,False,0,24906.223896757438,81.88214634385825
1,30,189369.0,69,0,3,False,False,False,False,True,False,False,False,0,160588.21873906485,35.875790606067355
1,92,80808.0,26,1,1,False,False,False,False,False,False,False,False,1,-56533.77585389266,-50.14485390336462
0,25,57535.0,84,1,7,False,False,True,False,False,False,False,False,1,-103079.78077032273,70.5525137406833
1,61,163509.0,51,0,4,False,False,False,False,True,False,False,False,0,108868.22149278739,-1.0869450858856773
1,72,75884.0,57,0,7,False,False,False,True,False,False,False,False,1,-66381.77680502643,13.176793036992724
1,89,157759.0,52,1,6,False,False,False,False,False,False,False,False,0,97368.22457785922,-0.5661171029216767
1,37,184813.0,44,0,2,False,False,False,True,False,False,False,False,0,151476.21857918898,-14.36430571896305
0,59,187253.0,51,8,7,False,False,False,True,False,False,False,False,0,156356.2213455877,-1.8058873027321276
0,41,81718.0,36,1,3,False,False,True,False,False,False,False,False,1,-54713.7809316718,-27.15759780130331
0,60,150019.0,37,1,2,True,False,False,False,False,False,False,False,0,81888.22091585773,-28.567312784779546
1,81,53452.0,73,1,6,False,False,True,False,False,False,False,False,1,-111245.77517457175,45.374461705531374
0,85,150765.0,42,8,2,False,False,False,False,False,True,False,False,0,83380.22387677463,-20.116985310384763
1,65,56647.0,12,6,4,True,False,False,False,False,False,False,False,1,-104855.77907513952,-75.7510467747307
1,19,117477.0,48,6,7,False,False,False,False,True,False,False,False,0,16804.217156708342,-3.0864198416740436
1,78,79677.0,9,10,7,False,False,False,False,False,False,False,False,1,-58795.77778481091,-83.31355451971189
1,46,116759.0,28,7,3,False,False,False,False,False,False,False,True,0,15368.219296335243,-44.64807615436666
0,26,180702.0,21,6,1,False,False,True,False,False,False,False,False,0,143254.21665399746,-59.581663967992355
1,60,169346.0,55,7,2,False,False,False,False,True,False,False,False,0,120542.22160006795,6.7413056515136915
1,67,93176.0,25,4,1,False,False,False,False,False,False,False,False,1,-31797.77856289959,-51.0873418881954
0,28,81545.0,36,4,7,False,False,False,False,False,False,False,False,1,-55059.78224314826,-26.400609722984672
0,67,67372.0,75,0,7,False,False,False,False,False,False,False,False,1,-83405.77665240821,49.74191316154446
1,30,109703.0,61,1,1,False,False,False,True,False,False,False,False,1,1256.2186959125975,22.54092727709006
0,38,166697.0,39,13,4,False,False,False,False,False,False,False,True,0,115244.21877498491,-23.882611642261217
1,40,124982.0,34,1,7,False,True,False,False,False,False,False,False,0,31814.218791938925,-32.54690522371499
1,51,117620.0,60,7,6,False,False,False,False,True,False,False,False,0,17090.221027304215,18.993841810814583
0,63,85351.0,57,0,2,False,False,False,False,True,False,False,False,1,-47447.777843310214,13.401199917056449
0,65,174432.0,8,0,7,False,False,False,False,False,False,False,False,0,130714.22033539214,-87.65518918801742
0,44,70787.0,68,1,3,True,False,False,False,False,False,False,False,1,-76575.77940168152,37.000112077691284
1,90,75473.0,63,0,7,False,False,False,False,True,False,False,False,1,-67203.7746573936,24.116170223545726
0,76,90082.0,49,1,6,False,False,False,False,True,False,False,False,1,-37985.77671101919,-3.5320321314137004
1,62,185388.0,54,0,2,False,False,False,False,True,False,False,False,0,152626.22161933102,4.122835134336139
1,67,184628.0,38,12,2,False,False,False,False,False,False,False,False,0,151106.2217501435,-28.194618996789007
1,38,176551.0,45,8,1,False,False,False,False,True,False,False,False,0,134952.2188611128,-12.187548598594756
1,31,76422.0,21,9,7,False,False,False,False,True,False,False,False,1,-65305.782379905875,-56.41931745695652
1,82,109188.0,38,5,7,False,False,False,False,False,False,True,False,1,226.22353248414584,-26.53783777487628
1,66,132951.0,26,4,1,False,False,False,False,True,False,False,False,0,47752.22124783341,-50.35727332482091
1,75,164598.0,32,8,1,False,False,False,False,True,False,False,False,0,111046.22238512887,-39.97427927443364
1,62,111859.0,86,6,1,False,False,False,False,True,False,False,False,0,5568.223118091308,70.52135036846899
1,48,121926.0,41,7,1,False,False,False,False,False,False,True,False,0,25702.21995219258,-18.948546255304606
1,22,131748.0,23,1,3,False,False,False,False,False,False,False,False,0,45346.2164047258,-53.68837240174243
0,76,142801.0,23,0,1,False,False,False,False,False,False,True,False,0,67452.22211577879,-57.25799765050395
0,85,142723.0,46,0,6,False,True,False,False,False,False,False,False,0,67296.22396566937,-11.816925041791713
0,21,155151.0,16,14,3,False,False,False,False,False,False,False,True,0,92152.21615754915,-68.47058548272793
1,64,153607.0,48,1,4,False,False,False,False,True,False,False,False,0,89064.22175199294,-6.9367607738814385
0,94,144192.0,34,0,3,False,False,False,False,True,False,False,False,0,70234.22445829905,-36.38576479004183
1,83,174159.0,22,4,4,False,False,False,False,False,False,True,False,0,130168.22280928225,-60.743766743012046
1,93,73642.0,50,0,3,False,False,False,False,False,False,False,True,1,-70865.77484144372,-1.9840853912785867
1,55,141351.0,10,0,2,False,True,False,False,False,False,False,False,0,64552.21940524844,-81.95164669143458
1,79,167411.0,9,12,5,False,False,False,False,False,False,False,True,0,116672.2220555194,-86.31066721016526
0,90,58289.0,49,5,6,False,False,False,False,False,False,False,False,1,-101571.7750466979,-3.321484724367842
1,45,79801.0,77,0,2,True,False,False,False,False,False,False,False,1,-58547.77901893461,54.63845304626179
1,82,146118.0,52,8,7,False,False,False,False,False,False,False,True,0,74086.2239805968,0.2016362614856284
1,57,57337.0,14,1,4,False,False,False,False,True,False,False,False,1,-103475.77993530687,-71.2757008982428
1,43,113575.0,6,1,2,False,False,True,False,False,False,False,False,0,9000.218081832114,-88.31162221764855
0,63,122658.0,65,6,2,False,True,False,False,False,False,False,False,0,27166.222428843394,28.117985239513832
1,62,151836.0,13,0,6,False,False,False,False,False,False,False,False,0,85522.22026391039,-76.72498114075712
1,43,185900.0,80,9,4,False,False,False,False,False,True,False,False,0,153650.2206880969,57.16304051921371
1,34,94029.0,98,1,4,False,False,False,False,True,False,False,False,1,-30091.77944228689,96.79011924899353
1,30,157290.0,22,2,2,False,False,False,False,False,False,False,False,0,96430.21714539232,-57.019458038053
0,97,175996.0,42,10,4,False,False,True,False,False,False,False,False,0,133842.22512451865,-21.684047866871545
0,68,102016.0,37,0,4,False,False,False,False,False,False,False,False,1,-14117.778079197917,-27.436900089055996
0,25,128258.0,48,0,2,False,False,False,True,False,False,False,False,0,38366.217630350715,-3.7666903415684985
1,29,62475.0,24,6,4,False,False,False,False,False,False,False,False,1,-93199.78250852191,-49.81808978298841
1,85,82854.0,75,6,4,False,False,False,False,False,False,False,False,1,-52441.77471407531,48.129925403674804
1,30,59284.0,38,7,7,True,False,False,False,False,False,False,False,1,-99581.78183673025,-21.792436500540393
1,88,171362.0,90,6,4,False,False,False,True,False,False,False,False,0,124574.2258752466,74.9822455311065
1,95,76646.0,61,0,1,False,False,False,False,False,False,False,False,1,-64857.77425160581,19.789889227800654
1,92,78308.0,66,5,2,False,False,False,True,False,False,False,False,1,-61533.774311342444,29.881312725650222
1,63,78971.0,89,1,2,False,True,False,False,False,False,False,False,1,-60207.77663490155,77.5810874151806
1,75,65528.0,73,1,5,False,False,False,False,False,False,False,True,1,-87093.77586610559,45.32790316155531
0,67,94199.0,71,5,7,False,False,False,False,False,False,False,False,1,-29751.776813762295,40.824286729276324
1,58,135705.0,48,8,7,False,True,False,False,False,False,False,False,0,53260.22130033425,-6.021793471915714
0,52,130573.0,31,8,3,False,False,True,False,False,False,False,False,0,42996.22001790482,-39.47311589107156
1,85,152303.0,68,1,5,False,False,False,False,False,False,False,False,0,86456.22474540127,31.84075444738301
1,31,144582.0,89,1,1,True,False,False,False,False,False,False,False,0,71014.21972598536,77.2921953942346
1,84,93288.0,60,10,6,False,False,False,False,False,False,False,False,1,-31573.77532831313,17.83143278128789
1,93,88192.0,3,10,2,False,False,False,False,False,False,False,True,1,-41765.77647107734,-96.47728733703558
0,18,62362.0,81,7,3,False,False,False,False,False,False,True,False,1,-93425.78159083071,64.78368808446619
0,73,74350.0,39,10,1,False,False,False,False,False,False,True,False,1,-69449.7772550062,-22.858447027325315
0,53,160980.0,62,4,2,True,False,False,False,False,False,False,False,0,103810.22109072914,21.445009329674274
1,75,102904.0,28,7,6,False,False,False,False,False,False,False,False,1,-12341.77754091029,-45.911656834054284
1,47,157661.0,57,6,6,False,False,False,False,True,False,False,False,0,97172.22034064727,11.90174368711612
1,66,118385.0,8,10,3,False,False,False,False,True,False,False,False,0,18620.220744070568,-85.88755655376289
1,52,167214.0,94,8,7,False,False,False,False,False,True,False,False,0,116278.2222378004,85.24130646051674
0,21,69644.0,19,5,1,False,False,False,False,False,False,False,False,1,-78861.78361263493,-59.569490871947195
1,19,120215.0,46,7,2,False,False,False,False,False,True,False,False,0,22280.217045605357,-7.174767522310724
1,29,180401.0,23,7,6,False,True,False,False,False,False,False,False,0,142652.21710755423,-55.763695487785256
1,40,113739.0,93,5,7,False,False,False,False,False,False,False,False,0,9328.22105048914,85.75649197670683
0,76,111717.0,41,1,2,False,False,False,False,True,False,False,False,0,5284.222902740759,-20.241994894169924
0,91,62808.0,20,0,4,False,True,False,False,False,False,False,False,1,-92533.77610902651,-61.478738927015414
1,24,67582.0,13,1,3,False,False,False,False,False,False,False,False,1,-82985.78354715912,-71.65545827267482
0,90,89667.0,69,0,2,False,False,False,False,False,False,False,False,1,-38815.77452820322,35.64306552724109
1,56,98980.0,65,0,1,False,True,False,False,False,False,False,False,1,-20189.77835382481,29.35620743085995
0,52,189091.0,12,0,6,False,False,False,False,False,False,False,False,0,160032.21903283487,-79.3749553442297
0,30,106314.0,16,0,7,False,False,False,False,False,False,False,False,1,-5521.7829042426165,-67.30876402455242
1,70,62901.0,60,8,5,False,False,False,False,False,False,False,False,1,-92347.77676397923,19.68921577765114
1,95,72068.0,97,0,6,False,False,False,False,True,False,False,False,1,-74013.77287393117,91.90400051917386
1,95,118575.0,10,1,3,False,False,True,False,False,False,False,False,0,19000.22378629727,-83.57188495339899
0,82,114776.0,55,10,3,False,False,True,False,False,False,False,False,0,11402.224190885914,7.241323891335245
0,51,162072.0,86,1,1,False,True,False,False,False,False,False,False,0,105994.22169875441,69.5220561798826
0,63,172872.0,11,0,7,False,False,False,False,True,False,False,False,0,127594.22023654103,-81.48725442858247
1,30,182162.0,6,1,3,False,False,False,False,False,False,False,False,0,146174.21646994472,-89.83222107531238
1,68,71467.0,81,5,7,False,False,False,False,False,False,False,False,1,-75215.77626478228,61.51572222213929
1,21,85568.0,1,0,6,False,False,False,False,True,False,False,False,1,-47013.784356714576,-96.06649328422051
1,99,56851.0,72,6,3,False,False,True,False,False,False,False,False,1,-104447.77324720069,42.17149533320294
1,49,116782.0,73,9,5,False,False,False,False,False,False,False,False,0,15414.221313383547,45.120576535313276
1,80,67781.0,1,4,4,False,False,True,False,False,False,False,False,1,-82587.77793969495,-98.99320943031185
1,51,70152.0,29,0,2,False,False,False,False,True,False,False,False,1,-77845.78010309298,-41.353074449980355
0,18,185861.0,82,3,6,False,False,False,False,False,False,False,False,0,153572.218013654,62.6749267120653
0,43,162595.0,17,3,3,False,False,False,False,False,False,False,False,0,107040.21835990934,-67.97110417285049
1,29,80098.0,54,10,6,False,False,False,False,False,False,True,False,1,-57953.78139116914,9.543475759058499
1,20,184801.0,8,1,1,False,False,False,False,False,False,True,False,0,151452.21544663666,-85.32604159396035
1,39,58908.0,37,6,6,False,False,False,False,False,False,False,False,1,-100333.78093262005,-24.307034545661793
1,45,135174.0,39,9,4,False,False,False,False,False,False,False,False,0,52198.21956956474,-23.224613316395924
1,65,114244.0,64,0,1,False,False,False,False,False,False,False,False,0,10338.222535476874,26.313558282192428
1,64,157207.0,52,0,4,False,False,False,False,True,False,False,False,0,96264.22187156984,0.9444749557358456
1,81,128834.0,23,5,4,False,False,True,False,False,False,False,False,0,39518.22279826096,-57.11602991067815
0,54,51166.0,24,0,7,False,False,True,False,False,False,False,False,1,-115817.77985804115,-50.89875700501833
1,32,130118.0,36,0,4,False,False,False,False,False,False,False,False,0,42086.21795053147,-28.235681326201064
0,29,87014.0,71,11,4,True,False,False,False,False,False,False,False,1,-44121.78079334604,43.294725849746754
1,25,111379.0,93,0,2,False,False,False,False,False,False,False,False,0,4608.219334657333,86.75786037413113
1,55,90558.0,49,8,2,False,False,False,False,True,False,False,False,1,-37033.778890781534,-2.3302481945470674
1,81,111174.0,48,9,6,False,False,True,False,False,False,False,False,0,4198.22385024275,-6.571145120463566
0,87,64461.0,63,4,4,False,True,False,False,False,False,False,False,1,-89227.77490759446,24.645254306568997
0,91,189357.0,4,7,1,False,False,False,False,False,False,True,False,0,160564.2229744935,-97.72218530242927
1,63,120955.0,79,6,1,False,False,False,False,False,False,False,False,0,23760.222938209714,56.16466278621952
1,97,168898.0,54,8,7,False,False,False,False,False,True,False,False,0,119646.22558344493,2.5479698521098335
0,89,130431.0,52,6,3,False,False,False,False,True,False,False,False,0,42712.22471816103,0.3246134794778115
0,59,161091.0,56,9,1,False,True,False,False,False,False,False,False,0,104032.22157884712,9.066098724067974
1,26,69988.0,2,5,4,False,False,False,False,False,True,False,False,1,-78173.78367574306,-93.86667745683827
0,32,186897.0,49,1,7,False,False,False,False,True,False,False,False,0,155644.21827865666,-4.153346106289749
1,98,109061.0,41,6,1,False,True,False,False,False,False,False,False,1,-27.774681477298145,-21.483833794451122
0,31,188620.0,30,3,6,False,False,False,False,False,False,False,False,0,159090.2174909003,-42.14308610595098
1,59,108675.0,57,4,5,False,False,False,False,False,False,False,False,1,-799.7782638733188,12.836480194106503
1,80,177601.0,34,0,2,False,False,True,False,False,False,False,False,0,137052.22283932538,-36.667474420453374
0,80,95929.0,23,0,2,False,True,False,False,False,False,False,False,1,-26291.777304454015,-55.93173182884057
0,59,97185.0,87,0,5,False,False,True,False,False,False,False,False,1,-23779.77718581978,73.21382509431191
1,56,103838.0,17,1,2,False,False,False,False,False,False,False,False,1,-10473.78010513571,-66.76922334433408
0,18,129260.0,11,1,3,True,False,False,False,False,False,False,False,0,40370.21554576137,-77.35765973940174
1,66,151184.0,19,1,4,False,False,False,False,False,False,False,False,0,84218.22091162577,-64.94854375778864
1,67,177512.0,62,2,3,False,True,False,False,False,False,False,False,0,136874.22251259367,20.070264368651333
0,39,140099.0,51,0,7,False,False,False,False,False,False,True,False,0,62048.21924230951,0.9970767097309654
0,23,67535.0,97,7,6,False,False,False,False,True,False,False,False,1,-83079.78046055815,96.29595882428275
0,47,133236.0,61,1,6,False,False,False,True,False,False,False,False,0,48322.22049448926,20.73862223466556
1,41,87975.0,5,9,7,False,False,False,False,False,True,False,False,1,-42199.781934482526,-89.38502412094564
1,40,164350.0,23,0,5,False,False,False,False,True,False,False,False,0,110550.21822510017,-55.84419412830714
0,36,55109.0,53,8,3,False,False,False,False,False,False,False,False,1,-107931.78065075798,7.9771619156723474
